trace,player,avg_bitrate_kbps,total_rebuffer_s,switches,QoE,QoE_norm,Viewer_Happiness
trace4.txt,Fixed,900.0,14.247102006130884,0,41.14940388764684,0.0,60.00000000000001
trace4.txt,RB,592.5,0.856286570572285,2,86.50928124784998,100.0,82.54992264528141
trace4.txt,BB,750.0,0.856286570572285,29,59.863040622669686,41.25592445150967,70.929232990109
trace4.txt,DRL,720.0,1.71257314114457,6,81.0228568411017,87.90467539587785,83.05386827906858
trace5.txt,Fixed,900.0,20.84046764837732,0,14.775941318661097,0.0,60.00000000000001
trace5.txt,RB,547.5,1.6973125884016973,4,79.74893655135203,99.64541681100054,78.57560876200617
trace5.txt,BB,682.5,0.8486562942008486,32,55.39356172815542,62.29295265025198,68.70447104766974
trace5.txt,DRL,705.0,1.6973125884016973,7,79.98013967725346,100.0,83.70060876200615
